session_id,session_position,session_length,track_id_clean,not_skipped
0_0462197a-badf-4d4c-803b-1286b1afccda,10,10,t_af0764cd-e314-4691-b0a2-06b30f35d72c,True
0_04628b9d-7d87-47ff-9dfb-e282371565ec,20,20,t_96ee69e4-59b7-48de-b506-eae8b50ecbff,False
0_0462d9fe-f812-4c94-b1d5-5a3e3813fecf,10,10,t_6cf93bf1-884a-4bef-9c07-ecf71140d836,False
0_046334d9-574d-41b0-b739-08023b2935ca,20,20,t_97f5ce68-328d-4690-891e-55ed364dbd02,False
0_0463414a-32ac-4f95-863e-5ff71cc926f5,20,20,t_b866b0e3-5a00-4916-b8ab-15d9b19cdd9a,False
0_04635ca5-42a2-4426-a8aa-de716366b077,11,11,t_a0fa9956-ffc3-41c9-a344-e247baa0e321,False
0_0464293f-00fb-4a36-9953-e03e24afad0c,20,20,t_9ea51f18-ae28-49ee-b417-5a1d4f68fc20,False
0_0464652d-006d-447d-a35c-287788d9005c,20,20,t_66622401-b584-4103-9fb0-26734be210d8,True
0_04647af2-6a01-41b4-a817-d67d5f547e2b,17,17,t_010d05d9-68c4-4060-9fa9-81f6295828cd,True
0_0464924b-b72a-4781-b6c4-d9fe49fb45f8,20,20,t_69190b39-24a9-4ae9-971d-7b6c42e9103a,True
0_0464ca29-0082-4c08-b31e-6376adc85224,19,19,t_86abc9b1-2a71-41d8-ab97-ac97ea20276a,False
0_0464d1a1-ac42-4e0b-ba95-fa8f913b5cff,20,20,t_804e51ab-a3b9-45f5-b7b2-567aaa1e960d,True
0_0464d94a-9c75-4c8b-b5d4-58b55640def3,20,20,t_2921b4a0-ad7b-47b9-a0a4-d30a00b2f4d0,False
0_0464e7ce-beb9-418f-a04f-f05053809e0b,12,12,t_4319026b-d2b5-478d-bf37-8f2873645c5c,False
0_0464f4f5-ca95-4da3-b797-dcb04efa0d33,17,17,t_b8c9ef7b-e509-452d-be0c-98aeebb79f15,True
0_0465a11c-535e-4c4b-9129-76febb5b7785,17,17,t_b598e81d-c7dc-4bee-8c30-308e7b0cca2f,True
0_046609af-d58d-403c-ba15-1f4a3126248f,17,17,t_9fc4d0cc-4799-40cb-b949-2246d9077bf6,False
0_04661b12-aadb-453a-9b69-0be78c4a3972,13,13,t_9bd07502-8e5f-4744-83d3-459ac637cf6a,True
0_04666a3d-a2a8-4030-960c-c4fd95bc7a84,20,20,t_0547fdbb-159f-483b-bf4e-a6704e254f9f,True
0_04669029-6bc6-4468-b994-85ce8a208db0,20,20,t_3cd66b57-d52e-4140-aec0-05fdf66aab70,False
0_0466dda1-7e4e-4c17-b9a7-91cb7f46192f,10,10,t_59f022ff-6f0d-4f2a-b61a-10fbee818e26,False
0_04671491-ee07-4ebc-b89b-6710de29454f,11,11,t_091b1952-2701-49e3-97b2-8d8db66552bb,True
0_04674f7a-1974-4d97-b44d-6dfe30b288c8,19,19,t_9a008295-d9a4-45f6-a179-7288879cf497,False
0_04676c77-afba-4c88-8f6a-502e1b1f8faf,20,20,t_4253a926-6190-4324-830f-a7fcaa57af92,False
0_04678ec3-4f47-4f7c-872e-24c76b3e356a,20,20,t_dc6141c2-57ad-44f5-bef6-be40cce17110,True
0_0468166e-0ab5-49b7-a041-a142cc20d971,10,10,t_5ee34da6-b6d3-4487-a03e-55b46ec25633,False
0_046884df-4890-4bcf-9ed8-d21fe9131c7c,13,13,t_ccaa489d-2ce8-4267-ac9e-99c5a4bd5f82,True
0_04690b6b-93d5-4eba-8996-9f1c29c0a24a,20,20,t_50bc952a-8999-4866-84d6-fadc5576a9b3,False
0_04698562-080e-483b-89c5-b64c77bee258,12,12,t_789961f4-35fe-4214-bf16-7d9e20a29dd4,True
0_046991ac-f859-4b36-8e72-ae499448c4fe,20,20,t_7c8d4b4b-af60-4d10-82c5-a048e3bed613,False
0_046ae1e5-b330-4472-ad20-0c23d2451949,12,12,t_15d84f1f-1d59-4426-bfb0-40b853a53229,False
0_046b0f27-5bd0-444d-bc1d-bbfb3984138f,20,20,t_ec37a74c-94f5-40f9-a309-a1161e2ddca4,False
0_046b16d7-e6f5-4423-9a50-ad6d143e737f,14,14,t_c8a0a8b0-4e6a-489b-9e51-3a39387ff0a3,False
0_046b7f4b-8857-4d54-9fef-73ebf95225d3,20,20,t_872c3340-f272-48a6-85da-dd169ec92c3d,False
0_046c2f86-80be-4548-9173-8ce8524039f6,20,20,t_ac0a7f4f-6f3c-4d5e-bb6d-3411fe8f5a3b,True
0_046d278c-36aa-4c6c-a5d5-fb133165da4b,20,20,t_2fa9867c-4f36-49b8-873b-9e1d2f8f536a,False
0_046d38b7-4df7-4f49-8059-b3c842823de1,20,20,t_17cdd1ab-4795-4c18-9eaf-a626b6f99bd4,False
0_046da602-63fc-4644-8be6-9b95a0e89e36,20,20,t_ff456e74-ff5e-468b-9049-2d2c9d80cefe,True
0_046df5d0-ab65-4660-b9fc-e7c200f6f44d,20,20,t_3e01f515-a859-4428-9069-4cd42874d792,True
0_04703282-08a5-4c8f-9025-3b905bacf61e,13,13,t_f10234f8-7ccd-4648-a848-63ab85b81d02,True
0_047050d5-2c59-4d28-a08b-78c1c9002cda,11,11,t_a191bf15-b374-4a78-8810-39d99fd3b6a5,True
0_04706a39-aaf4-416e-aa31-4c8f36862117,13,13,t_491e1b89-845b-4a61-9927-94e1a30ca2f5,True
0_0470c632-9fdc-4f0b-be47-27080edf4e92,20,20,t_20e371de-62fe-4056-8330-3d99a9b4f2f3,False
0_0470efde-b5d4-440c-b23b-81d346200542,20,20,t_f2f0050c-45ea-43af-93d2-521045cba5d1,True
0_0471a2bc-c511-43da-952f-2ed6fad636db,16,16,t_a648d17c-96ae-4ef1-abba-e67b7d516d32,False
0_0471f77b-d168-46c1-96c5-af1e45f25619,12,12,t_aa65ec5c-686b-40c1-b7ea-ad72f6c3658a,True
0_04726407-bd2e-4044-b8a7-0815e2da4754,20,20,t_f42bfe91-095a-47b0-8ead-e570f11b8326,False
0_0472c71d-99b5-4799-ad5a-7c1e02062236,10,10,t_3593868e-35c2-4666-bb49-300e888c44f6,True
0_0472d64f-d628-4d2a-84c9-dd66a8878e66,12,12,t_fc268bb5-5c1b-4bd6-b147-8f55a0ef48ec,False
0_04731a27-197a-40ce-a361-f5472d4b1c14,11,11,t_244d8a7e-a290-424d-9b2e-05b06426914d,True
0_0474a215-8d7e-4ed6-a8bc-06332a6ebefe,18,18,t_b55fe3f7-cee8-4dc4-a752-9d05f314c3b1,True
0_0474ec49-d22c-45d8-8124-60432ed612c0,12,12,t_3f5d9d3e-f255-4b5d-ad40-350fadddc09b,True
0_0475a3d9-7927-4225-b130-51e546ab569e,13,13,t_4cd2f414-7d7f-432d-9b11-be19eaa31197,False
0_0475cf35-4a20-43ad-84b7-0ac2f2413edd,20,20,t_7c892e53-e0c7-45a1-b9ce-f3965855a817,False
0_0476028c-d3ae-40ea-9f56-9e6fee742839,13,13,t_300b9c3c-8577-40cf-8528-1c8e9374112b,True
0_04763a27-eaed-4543-85b6-aa0b20967d69,19,19,t_05d3b009-c478-4386-8c44-f0a9c97a3ac6,True
0_047687f7-1b11-4ba7-8c6c-d8d6f4308170,20,20,t_4b47418b-0b7d-4d1a-8c2c-8c985a308cf6,True
0_0476e2b9-e748-4865-b647-c8c3a9062d5e,12,12,t_4712dda0-751b-452e-a594-bb5835a5bb7a,True
0_04770c44-85d1-4eda-9dad-decd88e3eadb,10,10,t_5d25588f-0e55-4266-8c29-603ea4df49de,True
0_04772581-a20c-4d64-a456-5c3d0b1852d7,11,11,t_a1d8c05d-5ce6-4b36-84dc-5cfdd0784679,True
0_0477472b-c9d3-45e0-9b2f-5242f490a95c,14,14,t_a36dae22-f15e-4ca5-b460-1eeb2b15e575,True
0_0477a05c-bf0b-48e2-979e-b384702fb8db,17,17,t_08c95f85-7772-4f65-99df-e27215724101,True
0_04781b1e-4ddb-4dae-8a94-d7efb2256222,19,19,t_8361ac3d-03a5-4085-9274-6f4b9e2cbe77,True
0_04786696-cb61-4404-a63f-93480f73ee22,20,20,t_4eb20e3e-470e-4a90-8523-12e38f3bcb8b,False
0_04790a89-6ab8-4726-8006-1a546d35144a,20,20,t_8e77d03f-427d-46fa-bb57-b0e1d12ca47b,False
0_04796a1d-46ec-46aa-81bd-90345668a736,20,20,t_19cfee94-b632-4669-81fb-cd065c24dc9d,False
0_04797532-fa54-4a68-abbf-d4bda7f17ce7,20,20,t_d8b1e1f2-05a4-40f6-8849-a52b77923bcb,True
0_04797bb3-edc0-4154-b202-4bf644357541,13,13,t_262ad683-c6ca-410c-8518-01d0c75b8f61,False
0_047a95ec-31a2-4013-bed4-5fd0d65abd14,20,20,t_a3ab5d05-ef16-4603-9bbb-69e19bea7440,False
0_047aab50-40ff-423a-8779-faa10a45cf54,10,10,t_6d21a6b7-bdac-46cc-bc45-9c731cbc7233,True
0_047b5fef-4ccd-43f2-b8d4-aef935c48e28,12,12,t_61a0db14-98a8-4ad1-a770-a3ea9baba121,True
0_047b8970-d9dc-478f-82db-ec349952c596,20,20,t_64491ad8-1384-4699-b657-ac130e28f136,True
0_047c64ef-a8fe-4f14-8e36-466a6756376f,11,11,t_91e4c65f-21dc-4cea-830d-7880bccf7f17,False
0_047c6fba-53f9-4f82-b64a-552bee15441d,17,17,t_9eaeeb42-4985-4bcc-be17-ef386629b2c5,True
0_047cd3be-753d-453f-958f-072a494d701d,16,16,t_5bb8cd30-be7d-471d-a102-434fa1d58151,False
0_047d5e70-3541-4da3-ae67-b0b45ef9a09c,19,19,t_e1e5dd4d-087e-4a72-8859-281c3d277350,False
0_047db74c-01a8-47ec-a02f-ba773269e07d,20,20,t_5681cc12-4115-4396-9b7f-01a0902a803d,False
0_047dc5f8-6d59-4e5e-a5e3-21bcb7dcffe4,20,20,t_a7a0e17e-f8bb-400c-9f0f-959b07ed9a2e,True
0_047e20dd-e546-4d8e-91d2-dea22955cd07,20,20,t_8b12f48d-79d2-4cec-9f88-7f2c8171fa3d,False
0_047e2bca-8c17-46d3-867d-455e702214c5,20,20,t_c48f6117-2e14-44ba-a0d2-f86db4cd1221,True
0_047f537a-846b-48fb-a27a-c71adee0b88a,20,20,t_a2d0dcc0-8da6-477a-81e2-edc8bbafb3e9,True
0_0480039a-8cca-4a96-81cc-015ea899fe91,10,10,t_700bff03-05b0-4e93-ada7-c1a07c6f34c7,True
0_04803047-7721-4275-a824-739d7f50aee1,10,10,t_7c1d85a6-62a2-4b76-aaac-f82e277464e0,False
0_0480ec68-ddb3-4f97-b88d-4c4266848639,10,10,t_c0de25db-8c01-4122-9991-27132e852a18,True
0_04812fb1-6d6c-4e88-b5bf-11b48256ea8f,12,12,t_1dec5364-9bde-4b43-a388-f2ad5df20636,True
0_0481fb7e-1fac-4b91-992c-53311179409a,12,12,t_d3545419-248d-4cd1-8c4a-b4aa3b198e2e,True
0_04820ed9-3c49-4b70-a2c6-2d118f491ae1,11,11,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,True
0_04824f58-aabd-44b7-bf61-b4ee8f8065ac,20,20,t_6d63464a-174b-4e2b-a3af-d9e38590fcfc,False
0_0482578f-c420-4728-bce1-ffc7d65cbb14,20,20,t_35bfb822-c716-491d-93fa-7e8dc0c12d07,False
0_04826153-e25a-4222-b480-fb8f0609f084,19,19,t_87e09868-ba1f-4825-ae68-f5ac32e4570a,True
0_0482a24b-5e89-4e05-8395-aa2ebf8883b9,20,20,t_d7d04cd8-030a-4c10-a932-0b2e6afa9854,False
0_0482eff3-662e-4ce6-9692-3bc143730197,20,20,t_f25a5140-c17d-4bfd-ad94-d17cbabb29bc,True
0_04830587-c6eb-434b-b262-6973e12feb66,10,10,t_68c81602-7455-4539-814d-13df385efc4f,True
0_048380ec-d508-4e41-a073-745cdd3f9e00,15,15,t_6dc02fe6-4d78-414a-8439-31240ee02270,False
0_04841f83-9063-4962-837e-ccb0fe191abd,20,20,t_8f9f2397-334b-48ee-9120-96d9ddf32f92,False
0_04842144-c9e3-4200-aea7-b358fd3e79b3,11,11,t_059cd8bb-b13b-4cf8-b5d9-b397c97f8291,False
0_048422e1-9f45-428f-ad11-0c85693d8373,20,20,t_35ad8534-6980-4157-bccd-664ce0dab92e,True
0_0485eaee-db6a-4501-b912-283a15abbc32,20,20,t_fc52526b-bd33-4c6e-a205-98e2b093e9d7,True
0_0486f0fc-1ed7-40c5-81df-ea0270d586f8,20,20,t_04deb36f-1eba-4bb2-8532-dfb05cdedfd6,True
0_0487177d-bb85-46f2-b3ba-254da8ff8af0,14,14,t_ad3a11e0-41a7-465d-82ed-d5c3df2bb7e3,False
0_0487797a-0896-4a8a-8b5f-698c3c8ef020,20,20,t_f69174bc-8c1f-4b22-8379-5c9b81675258,False
0_04885592-2f2d-4c87-bb22-d0295f26ce34,20,20,t_baf9069e-f33c-41f7-a45e-6d83af2ed7fd,False
0_04892eb4-6f31-46d8-be1a-9fc0f7eb924b,20,20,t_002d7696-93f8-45a8-bb21-2a808933b408,False
0_0489977f-9bef-464f-a894-8bfcad5a2068,10,10,t_e186d5e2-83a6-4ac3-99f8-0ee35f9bb6c7,False
0_04899b33-ae81-4833-be70-d62f18df9f23,15,15,t_fdcd9282-a721-49a6-9871-cbc6bbd1b29f,True
0_0489c355-b4a5-4541-88d7-b3584ba5156c,20,20,t_9f5fdc6a-3aed-45b7-a8d8-750160b87098,True
0_048a03ac-71df-4f05-b865-eecb21ff942f,13,13,t_ac29038b-2892-4a4a-99af-72f3e76c93ba,True
0_048a09ac-f7dc-46a7-9ef7-36b01dbf8f80,17,17,t_5556ca16-ccb1-4b2b-b182-6ba8078a5294,True
0_048a1596-58ea-4eae-9acf-9143249d95b0,11,11,t_77b02acb-1b1f-4b36-b8fc-2c3e01892b9a,False
0_048a1fb4-8cbc-422a-bdf4-66888a6dd705,15,15,t_f620ca00-05fd-4c7d-ac6b-7af519dd1a42,False
0_048a4923-ee5c-4e18-8250-e45ad8f955ee,20,20,t_cb233575-9e1b-4423-8d78-4f369e99fcfb,False
0_048a8e4b-bb18-4f35-b0f1-369752df7e8d,20,20,t_a633953a-c508-4398-ac09-aadeaa1e6906,False
0_048af2ce-6078-465b-bd41-e108a0b785c6,20,20,t_fc52526b-bd33-4c6e-a205-98e2b093e9d7,False
0_048b689c-9573-4ac3-9366-3e8bb4db293e,20,20,t_ab55b9b5-3a1a-46a4-b58a-1c29136a08e2,False
0_048bfc61-f506-4815-b045-0ac1329a98a2,20,20,t_79eac63d-564c-481a-9600-269932b965e0,False
0_048c7c34-738a-4666-a58d-4dfb9c4c08b8,20,20,t_5722f54b-27ca-409c-b210-246b3302d91b,True
0_048cf97e-5166-49ef-8ffa-622fa29d0e97,20,20,t_ffc37789-d3ce-4aa6-8e89-067ab0f18b21,False
0_048d05a2-6181-43d8-b7c5-e2bc8c76f072,20,20,t_b598e81d-c7dc-4bee-8c30-308e7b0cca2f,False
0_048d4f72-3951-4dc3-8420-1f307a20315d,15,15,t_f5205a27-c6b0-4c4d-b45f-312798372619,True
0_048dccca-e423-4398-928c-a73cbfd5e46c,12,12,t_26e5709a-a0c7-4a71-ab96-3337a8c50e1b,True
0_048e6134-f157-44e0-ba94-d1ddea635cf5,18,18,t_2271c939-e160-45c7-8fe4-4e920ef82507,True
0_048e7a3f-4fda-45e4-9245-62d1ea047df7,16,16,t_e8fa3463-7ef7-4ca5-8e65-2df979012c34,False
0_048e9d8a-d2bc-46ef-9239-632c94ee9f36,20,20,t_03c23f3d-1877-4651-a031-bc313c43547b,False
0_048ee699-450d-4bb4-9556-c90a29da82ee,20,20,t_fff16c88-5073-4707-9204-bb56a43d1538,True
0_048f0873-b98f-46a0-9368-fb2abf618b6d,20,20,t_eb863bcc-1999-4346-90a1-f5852c8e3c55,False
0_048f6b30-8e67-4a84-958a-e88b7c260efe,11,11,t_bacf06d3-9185-4183-84ea-ff0db51475ce,False
0_048fb6df-d967-4468-a2e2-771c4197babb,12,12,t_32270005-26a1-4763-8ba5-44fcc15f9914,False
0_0490e95a-18fd-42b0-8db2-955babab696b,20,20,t_8f9f2397-334b-48ee-9120-96d9ddf32f92,True
0_049109b3-ec6c-40c7-800d-bf0db911a462,20,20,t_eb0063cc-948f-41d4-9dab-bf4b0e70d21e,False
0_049144e5-31d7-4dc7-9e9e-7eb95e7a4942,13,13,t_5b27012f-95b8-490d-8080-7a6d14a11cca,False
0_049174f8-2392-4d51-999d-cf5c16debf93,11,11,t_3a8222f8-3510-4e9c-b1ff-137232d7ce85,True
0_04917a61-3bff-4aab-91c4-2c6c931df2f8,20,20,t_0c97eff8-fc55-4f80-922a-a2789e0f254f,True
0_04918ebf-76ca-4c19-827e-208a308991bd,20,20,t_176f90f2-fef8-437e-9082-3fa4076ad315,False
0_049199ed-7090-40c6-be46-a63e99012483,20,20,t_4e6dd3b4-2813-4444-b89b-04b3a124233b,False
0_04920f4c-dcb6-4ab0-88c9-a56d8975fad3,20,20,t_80889371-7a81-4680-a241-f9f3a9d92f35,False
0_0492ac9f-7466-4922-be2f-79b171cfd817,20,20,t_b01d9bcb-1ad5-49f5-8105-ae957a5a97c3,False
0_04930958-2668-47c2-970c-723cf90840c7,20,20,t_6d97041d-a411-45e5-9f26-8f4416a1a2bb,False
0_04934353-75df-49a6-b37e-de7fb2264357,20,20,t_354bffb2-d0f4-4aed-838a-2d18de7d0512,False
0_049387d0-798c-4577-ac3c-bc290ce6a3ef,13,13,t_5fbd4de8-22e1-4f17-a24c-c35e14cd2b9a,True
0_04939cd7-0aa6-4220-8ec7-609beb51d9ee,10,10,t_68f2d9f5-bb98-4dbe-8144-c83bf8cbff41,True
0_0493a485-86c1-48aa-bebb-e09f2bb0c6e7,14,14,t_9a1fdcd1-23ab-435f-a254-941867c3cfa6,True
0_0493d0f8-b55a-4c87-a482-d05ba99aab80,20,20,t_7d0ff232-19ac-4d27-80fc-68d5e74b0a67,False
0_0493e271-e66c-45b7-b1a8-17cc0bdd729d,15,15,t_414a34df-53c5-4a60-94d3-282ca62c02db,True
0_04942094-2ff7-4120-83fd-11df68a36c17,15,15,t_e080b894-c9ba-402f-9254-c3672b0cfc27,True
0_04947701-2dfd-4c60-898c-cb985efe41d3,20,20,t_aae74c4e-7ac0-4ffc-8560-88303a918c3f,False
0_04952495-3d3b-40ef-b847-01346f5e21b3,20,20,t_b3db6567-f986-4b8f-bd7a-04057448ab3a,False
0_0495de0f-4038-43e2-9a43-4fc8b9156eb2,20,20,t_11879105-2642-432e-983d-2aebc25a2a77,False
0_04961e76-c7da-4b3c-8ec1-109b32a5640b,17,17,t_3a3c90b3-80bc-48f2-a4cd-2559c8f8e438,False
0_04962247-a2f2-45ef-aa84-23a58f0e153b,20,20,t_992664c2-0754-4eb1-b0c3-0a6aa87697f5,False
0_0496570f-9def-4c43-acde-6a45e8280bf3,14,14,t_f8fefff9-3db1-4883-8b66-09ef4266e91e,True
0_04965b8d-fbc7-4e2a-bef8-61d9a45614b9,20,20,t_5fe45e39-1cc0-4928-92dc-8bca68296509,True
0_04967b6e-cbc1-4cbd-b337-ca05bc436522,12,12,t_40304034-44f3-4b3e-b2f5-390ad740e576,True
0_04967d78-a1f9-4add-8406-ecc54691d1c6,20,20,t_338cb0f3-0035-418f-ab2d-3f9342815aaa,True
0_049694ff-83cd-4eb9-aa9f-e8af15779307,20,20,t_312b3509-48c1-4928-a6e5-d3e7a51c216b,False
0_04976c2d-93f6-4e2d-aa49-0c837f01a45a,17,17,t_2fbfb952-d02d-4d67-9aa9-9d6e34307a2f,False
0_049785b1-4b26-4a2e-a408-c7488ff2bd56,14,14,t_5d34d1fb-d662-474e-bcee-e7ab54d1b897,False
0_0497a8f4-8c6a-4fc7-88ff-0b0c013892f4,20,20,t_6fb2daa8-4f75-495c-a2ba-5da83c5adab3,True
0_0497b21e-e12d-4aee-96be-595142f3cc08,14,14,t_26667f72-bab5-4c39-828c-602a5ff5c95a,True
0_0497b401-2c1c-4fb5-b8d3-9b6a57bf75bd,20,20,t_a1fb6032-247b-4ebd-9934-e82990963835,False
0_0497c304-fe2a-411f-b601-3c721420f560,10,10,t_2349bb46-f8c9-405b-8bb0-2a948aa4086e,False
0_0497eb77-133f-45b1-8461-68c4e12fc671,20,20,t_31975442-ee66-4cf4-8ee6-d1cf94e2421e,False
0_04982ce3-62ef-4866-a39c-76cbb2312c48,12,12,t_ad7d5dcc-ebde-4874-bc5a-c4de94476f38,False
0_04989633-8556-4dee-b812-0ad3ad1667ff,20,20,t_ccd384b6-888f-46dc-aaf0-cbde7b6b4534,True
0_04991278-c002-4c53-9b79-bac2d2b24378,20,20,t_d839c859-be59-4b20-ade5-12ed5acadcf6,False
0_049996fc-6ccf-4890-972e-4ab5bec75109,18,18,t_9f20b333-f3c5-48e9-8284-849e4470dbb6,True
0_0499cc9a-b668-47d2-a156-5ba8676b72e8,17,17,t_6fd1041d-7f3a-4fff-a6a9-cd2f2b881960,False
0_049c99bb-4dae-456a-bce0-b4cac910af20,12,12,t_683871d5-3376-42e7-9ec6-040e8dae49dc,False
0_049c9a1d-c8a9-4832-b024-044e283a499c,10,10,t_90788df7-fc13-4b91-8da1-d75bc5851328,False
0_049ca0a2-4d59-42b4-a5af-b208111177e8,20,20,t_b0108ccb-c600-46f1-b861-becc6e4b1ba7,False
0_049d0b24-c9e5-460c-8f56-478a597a1102,20,20,t_a09a2029-1ceb-46b3-9626-55ddcf3da904,False
0_049d0e48-e336-43e0-ab0e-61eff97b4af8,18,18,t_8d0c1ac0-afa4-400b-9560-38b850e966d2,False
0_049d8e9d-44a5-491e-9eca-f9218d9bb7fc,20,20,t_30785e7d-5dbe-4a4d-807f-4527831b6225,False
0_049de4d5-d4ed-4354-be7c-16e8d7985fad,12,12,t_2c4a69f2-f7f6-4c0a-a454-59c9ca0e411d,False
0_049e0950-168a-4a17-8708-8cd85c5da7d7,18,18,t_35bfb822-c716-491d-93fa-7e8dc0c12d07,True
0_049e31e1-0c11-49e8-82a3-4167c56a1f0f,19,19,t_8ec68764-b881-40d8-bf43-ecd47341a984,True
0_049fb3db-2016-4459-8b29-dcbfea4de014,18,18,t_dececf40-4f6b-4335-a8f5-9bd4b2e69f95,False
0_04a03d0d-19c0-441d-b3b5-2969052c96eb,20,20,t_78b908e3-62db-4021-ac90-2ed146bcea8d,False
0_04a06bdf-b666-4183-933f-7a7af405a045,14,14,t_2e6b3753-5b16-4aa2-97f8-c77a81377139,True
0_04a072ba-e054-474c-97d5-bc4857aac1fa,20,20,t_ca142ad5-b535-4301-8635-a19a53ea57e0,True
0_04a0a2f9-c30d-498b-b130-353258db714f,20,20,t_b1b5fdf0-11b7-445e-b4c8-a8b1dedb1919,True
0_04a0bb84-f814-43d4-b098-e4514d679526,20,20,t_fc6b2976-a0e5-4401-a820-20f10e41f8c0,True
0_04a0da83-4c15-406e-9bd2-35c4702ce951,20,20,t_625177d6-fd49-4493-9f4b-2e448992e0ba,True
0_04a1aeab-f852-484f-8ba8-fd0d91b93221,18,18,t_09ce1284-89af-46a4-937c-9eed160680b4,False
0_04a1e54a-d163-4c62-bd24-c1fe2a635a49,20,20,t_692eade0-cbd3-4ed4-8228-13dc35f28091,False
0_04a2b59c-138f-4c07-a4ad-d7951d18fd3c,20,20,t_55709a50-085e-49f0-b718-5aa050a966f9,True
0_04a3081c-c297-4b43-90ef-8166f3f8633d,20,20,t_bdb0417c-410d-4b5a-988d-96ed4cf6eba4,True
0_04a312e4-8bc0-40fd-876f-c074387b34b9,20,20,t_c6e9093e-318b-4c30-94a9-a9cf092b2be4,True
0_04a34389-2c2e-48e9-ac69-d85dc6d84f3c,20,20,t_2015a415-7983-44d7-aa5d-d284be651ae7,False
0_04a37200-d221-4f78-9b69-80ed1f5f809c,20,20,t_2d4c54a0-6451-4630-bc9e-47ac6113cd59,False
0_04a3a427-ca4c-4efc-8815-0a942816b590,10,10,t_06e921a6-3252-44b8-9929-c7cc2a447575,True
0_04a4231c-d61a-4b19-a950-14c0dd130349,20,20,t_3c1aedb0-edf5-4cad-b6af-fcd16d4eab76,False
0_04a43628-1025-4b3e-b7d9-271663ee62a4,20,20,t_b66b626d-0748-4d14-8342-bbd321295c8c,False
0_04a44aea-bb3d-4b83-ae9d-a011c95eabda,18,18,t_1ed61834-ea2b-441d-9af9-da2b7b6f835f,False
0_04a45929-db63-4b80-9927-a3c93f587905,20,20,t_babe9878-c60e-4bc2-9b43-33a230532584,True
0_04a4d89f-1764-4909-9f4e-4e79eb43a9f6,11,11,t_e586f190-99d1-4f41-8f07-62455d8a2f5d,True
0_04a4e17c-4e30-4f62-94ab-359b737b7ce8,10,10,t_b9f37a70-edc3-4407-8764-4717f968fd1f,False
0_04a54045-74bf-4dac-abae-42ca88a244f2,20,20,t_7073fa83-7cbc-4b74-89e5-9da135e8c58d,True
0_04a554c7-6067-4986-926b-c0f39c4b67c2,13,13,t_52fc9bcf-ce50-43fc-9498-c2c8421a33e7,False
0_04a56d92-f88b-4a94-96ec-ef373d2e20ca,20,20,t_c9f8faa6-f17c-4a5c-abd9-359f73e96ac8,False
0_04a614b5-a78a-4963-be0d-b84179ea914f,19,19,t_4a16b7e1-f57e-4eda-be9b-818c23b26261,False
0_04a67b82-f562-48f2-bcdf-fcc2b22d34c2,17,17,t_4dfe0b76-6ad6-4f86-a982-eeb91d182e46,False
0_04a6e291-6ff1-4901-a3c3-fb5efb7088b7,20,20,t_e3c6596c-34d7-4e30-9bd2-4a84934e0ea5,True
0_04a7b0a6-87b0-4911-b02e-f857cd2c49bf,20,20,t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,True
0_04a7bd94-f166-4835-bee6-963451166da8,20,20,t_e7f6a630-eb8d-4524-b565-745079b27cca,False
0_04a8e7f2-54f0-42c4-90b8-e2456b845ba6,10,10,t_0fd80711-ca78-46a2-b8bb-e5eb2fe625a0,True
0_04a90cf7-4595-400b-9920-58236e7e844a,20,20,t_9983aa28-940b-48f3-be66-1dc169a73893,True
0_04a9155f-5607-485f-abae-8f4e7f87dfe4,10,10,t_2554d87a-41f4-40e2-a333-e7b9382f0e92,False
0_04a9c577-ceb8-4072-8138-5a51745ff0c6,20,20,t_20703683-d84b-4d2d-8b14-ec61c55ab8a4,False
0_04aa508a-e599-4b92-97a6-a1101d092893,12,12,t_b01d7da3-120e-4ef2-a253-ca5f2c1d49ec,False
0_04aa513a-1936-4f08-81a6-720a2f3d71ed,20,20,t_cb1c75f2-ecc7-4efd-a1c2-e4f72a1e0150,False
0_04aa9994-b4af-45bc-b905-047228f5b89b,20,20,t_e7c1a107-05f4-414e-ac2a-bbf2780ed84b,False
0_04aaadbd-293b-43a8-b1f7-a33778696824,13,13,t_451b6613-cba3-495f-aa0d-bc192e5aca0b,False
0_04aad0a9-25d3-4e36-9b6f-670ca0674990,20,20,t_72e2a9ec-569c-457d-9fdb-f7588708bfc0,False
0_04ab36cb-8555-4d01-b9d0-69aba9ce1d9f,20,20,t_c6afd540-15f7-4d27-aaa4-254b29f09780,True
0_04ab5699-1f6a-40ef-b8a6-9ebad09e85f6,20,20,t_bfe9ae70-8add-43f6-903c-faf793b2d9c1,False
0_04abe555-4a58-415d-ac01-fc8db5f506d4,20,20,t_616863c4-b040-45ed-ab82-da019a227be9,False
0_04ac2f0a-2ea2-4f69-9421-a7d497f7cae2,18,18,t_6328e236-06a3-4395-be53-a3088b33a92c,False
0_04acd296-f629-45b2-8ea1-521d531b9ea5,11,11,t_78645163-c767-411f-872a-ba95c1c9a1f0,False
0_04ad52f7-9757-48e0-a11d-f8b813d864e3,19,19,t_8c1bb5cc-b6ca-4344-a7f8-f2d90b287ba8,False
0_04ae070c-b1e4-4854-96d7-2c90e020e767,20,20,t_bad8680a-e33a-4ba3-a50c-47f3fa33c6ea,False
